Prix,BoiteàV,Carburant,kilometrage,NBporte,Origine,Première main,Puissance fiscale,Etat,Age,Limiteur de vitesse,Jantes aluminium,CD/MP3/Bluetooth,Climatisation,Vitres électriques,Verrouillage centralisé à distance,Airbags,Caméra de recul,Système de navigation/GPS,Radar de recul,ESP,ABS,Ordinateur de bord,Régulateur de vitesse,Sièges cuir,Toit ouvrant,Marque_freq,Modèle_freq
115.0,1,1,-0.10007204155611658,5,1.0,0,0.7925366864848372,2.0,0.25551547263172675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005519831559779207,0.0013657315199453706
25.0,0,1,0.7671992981534533,5,1.0,0,-0.23155191198203764,1.0,1.4845383048775387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.047629886758094805,0.004438627439822455
66.0,0,0,-1.2770831454476756,5,3.0,0,-0.743596211215475,1.0,1.3479802124057818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
72.0,0,0,2.130054260554206,5,1.0,0,0.2804923872513998,3.0,0.6651897500469974,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0.1093723325556251,0.0005690547999772378
40.0,0,0,2.7495337889181846,5,3.0,0,-0.23155191198203764,1.0,2.5770030446515935,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.1093723325556251,0.01849428099926023
125.0,0,0,0.2716156754622705,5,1.0,0,-0.743596211215475,2.0,-0.017600712311787052,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0.08000910487679963,0.009161782279633528
128.0,1,2,0.2716156754622705,5,1.0,0,-0.743596211215475,3.0,-0.2907168972553008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027143913958914242,0.0043248164798270075
5.2,0,1,1.5105747321902276,5,1.0,0,-0.23155191198203764,1.0,1.074864027462268,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.017014738519319412,0.0032436123598702554
113.0,0,0,0.6433033924806576,5,1.0,0,-0.743596211215475,2.0,0.11895738015996983,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02151027143913959,0.003072895919877084
430.0,1,0,-0.4098118057381058,5,1.0,0,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.0014795424799408183
100.0,0,0,0.8910952038262491,5,1.0,1,-0.23155191198203764,2.0,0.3920735651034836,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0.02930632219882775,0.009047971319638082
275.0,0,0,-0.9673433812656865,5,1.0,1,0.2804923872513998,3.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017014738519319412,0.005747453479770102
639.0,1,0,-0.10007204155611658,5,2.0,1,2.3286695841851497,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.008649632959654015
190.0,0,0,-1.1531872397748801,5,1.0,1,-0.743596211215475,3.0,-1.1100654520858422,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.1093723325556251,0.03892334831844307
60.0,1,1,-1.586822909629665,5,2.0,0,2.8407138834185868,2.0,1.211422119934025,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0.03602116883855915,0.009275593239628977
52.0,0,0,-1.215135192611278,5,1.0,0,-0.23155191198203764,1.0,1.7576544898210524,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.0071131849997154726
115.0,0,0,0.023823864116679114,5,1.0,0,-0.743596211215475,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.014681613839412735
150.0,0,0,-1.0292913341020844,5,1.0,1,-0.743596211215475,3.0,-1.1100654520858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08655323507653787,0.0030159904398793604
205.0,1,2,-0.8434474755928908,5,1.0,1,1.3045809857182746,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.027143913958914242,0.00978774255960849
98.0,0,0,0.2716156754622705,5,1.0,0,-0.743596211215475,3.0,-0.017600712311787052,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.057076196437716956,0.0019347863199226086
45.0,0,0,-1.586822909629665,5,3.0,1,-0.23155191198203764,2.0,0.8017478425187543,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.1093723325556251,0.0045524383998179025
145.0,1,0,2.130054260554206,5,3.0,0,0.7925366864848372,2.0,0.6651897500469974,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.07283901439708644,0.0105275137995789
110.0,0,1,-0.8434474755928908,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0.0279974961588801,0.009673931599613043
52.0,0,1,-0.10007204155611658,5,1.0,0,-1.2556405104489126,1.0,0.9383059349905112,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0014226369999430946
150.5,0,0,-0.5337077114109016,5,1.0,0,-0.23155191198203764,1.0,-0.017600712311787052,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0.057076196437716956,0.003869572639845217
109.0,0,0,1.5105747321902276,5,1.0,0,-0.743596211215475,1.0,0.6651897500469974,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.08655323507653787,0.02185170431912593
100.0,0,0,0.14771976978947482,5,3.0,0,-1.2556405104489126,2.0,0.25551547263172675,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.11938769703522449,0.009844648039606213
186.0,0,0,-0.22396794722891228,5,1.0,0,-0.743596211215475,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04552438399817903,0.011210379559551585
47.0,0,1,0.8910952038262491,5,1.0,1,-1.7676848096823499,1.0,1.3479802124057818,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0279974961588801,0.009673931599613043
52.0,0,1,-1.2770831454476756,5,1.0,0,-0.743596211215475,2.0,0.5286316575752404,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.08000910487679963,0.006828657599726853
74.0,0,1,-0.22396794722891228,5,1.0,0,-0.23155191198203764,3.0,0.11895738015996983,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.04552438399817903,0.0032436123598702554
480.0,1,0,-0.6576036170836972,5,1.0,1,0.2804923872513998,3.0,-0.9735073596140853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.07283901439708644,0.0050076822397996925
130.0,0,0,-0.5956556642472994,5,1.0,1,-0.743596211215475,2.0,-0.2907168972553008,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.014681613839412735
195.0,0,0,0.023823864116679114,5,1.0,1,0.2804923872513998,3.0,-0.15415880478354393,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.11938769703522449,0.02646104819894156
360.0,1,0,-1.215135192611278,5,1.0,1,0.2804923872513998,3.0,-0.8369492671423284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042451488078301944,0.0008535821999658567
170.0,0,0,-0.8434474755928908,5,1.0,1,-0.743596211215475,3.0,-1.1100654520858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.08000910487679963,0.019689296079212427
156.0,0,0,-1.586822909629665,5,1.0,0,-0.743596211215475,3.0,-0.9735073596140853,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0.1093723325556251,0.00722699595971092
163.0,0,0,0.6433033924806576,5,1.0,0,0.2804923872513998,2.0,-0.2907168972553008,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.11938769703522449,0.011665623399533375
280.0,1,0,-0.5956556642472994,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0.017014738519319412,0.00421100551983156
40.0,0,1,-1.5248749567932671,5,3.0,0,-0.23155191198203764,1.0,2.1673287672363233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.003072895919877084
296.0,1,0,-0.5956556642472994,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.057076196437716956,0.014852330279405907
90.0,0,0,0.8910952038262491,5,1.0,0,-0.23155191198203764,2.0,0.5286316575752404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02930632219882775,0.009047971319638082
350.0,1,0,0.023823864116679114,5,1.0,0,1.8166252849517122,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018152848119273885,0.0031867068798725317
67.0,0,0,1.5105747321902276,5,3.0,0,-0.23155191198203764,2.0,1.6210963973492956,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
226.999,1,0,-0.347863852901708,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08000910487679963,0.003300517839867979
115.0,0,0,-1.586822909629665,5,1.0,1,-0.743596211215475,3.0,-0.15415880478354393,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.11938769703522449,0.007283901439708644
117.0,0,0,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08655323507653787,0.02646104819894156
190.0,0,0,-1.3390310982840736,5,1.0,1,-0.743596211215475,3.0,-1.246623544557599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.00722699595971092
85.0,0,0,0.519407486807862,5,1.0,0,-0.743596211215475,3.0,0.9383059349905112,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0.08000910487679963,0.005918169919763273
73.0,0,0,1.5105747321902276,5,3.0,0,0.2804923872513998,1.0,1.8942125822928093,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.11938769703522449,0.0043248164798270075
53.0,0,0,-0.347863852901708,5,1.0,0,-0.23155191198203764,1.0,1.7576544898210524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
49.0,0,1,0.2716156754622705,5,1.0,0,-0.743596211215475,3.0,2.0307706747645664,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.047629886758094805,0.002902179479883913
25.0,0,1,2.130054260554206,5,1.0,0,0.7925366864848372,1.0,2.4404449521798366,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0.027143913958914242,0.00978774255960849
115.0,0,0,2.130054260554206,5,1.0,1,0.2804923872513998,3.0,0.6651897500469974,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0.027143913958914242,0.0047800603198087975
60.0,0,0,0.6433033924806576,5,1.0,0,-1.2556405104489126,2.0,0.11895738015996983,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0.047629886758094805,0.005292209639788312
157.0,0,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02930632219882775,0.006373413759745063
175.0,1,0,0.519407486807862,5,1.0,0,0.2804923872513998,3.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.018152848119273885,0.002902179479883913
50.0,0,0,3.988492845646142,5,3.0,0,0.2804923872513998,3.0,2.0307706747645664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.0007966767199681329
219.999,1,0,0.519407486807862,5,3.0,1,-0.743596211215475,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03602116883855915,0.005519831559779207
220.0,0,0,-0.9053954284292887,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0279974961588801,0.007170090479713197
102.0,0,0,0.14771976978947482,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0.08655323507653787,0.02646104819894156
145.0,0,0,-1.0912392869384822,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.00722699595971092
128.0,1,1,-0.9673433812656865,5,1.0,1,-0.743596211215475,3.0,-0.9735073596140853,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.08655323507653787,0.02646104819894156
90.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,2.0,0.3920735651034836,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0.08000910487679963,0.003300517839867979
21.0,0,1,-1.586822909629665,5,3.0,0,0.7925366864848372,1.0,2.1673287672363233,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.010186080919592557
240.0,1,2,-1.586822909629665,5,1.0,1,1.3045809857182746,3.0,-0.8369492671423284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027143913958914242,0.00978774255960849
360.0,1,0,0.2716156754622705,5,1.0,1,2.3286695841851497,3.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015933534399362658,0.0011381095999544756
61.0,0,0,3.3690133172821635,5,1.0,0,-0.743596211215475,2.0,0.8017478425187543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.010186080919592557
300.0,1,0,-0.4098118057381058,5,1.0,1,-0.743596211215475,3.0,-1.1100654520858422,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08000910487679963,0.005918169919763273
58.0,0,0,2.7495337889181846,5,3.0,0,0.7925366864848372,3.0,2.5770030446515935,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0.07283901439708644,0.014055653559437773
200.0,0,0,-0.5956556642472994,5,1.0,1,-0.743596211215475,2.0,-0.8369492671423284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.0031867068798725317
219.0,1,0,0.8910952038262491,5,1.0,0,0.2804923872513998,2.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025322938598987082,0.008535821999658567
99.0,0,1,-0.4098118057381058,5,1.0,1,-0.743596211215475,1.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027143913958914242,0.0043248164798270075
330.0,1,0,0.519407486807862,5,3.0,0,0.7925366864848372,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.02646104819894156
77.0,0,1,0.2716156754622705,3,1.0,0,0.2804923872513998,2.0,1.074864027462268,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.007909861719683605,0.0006259602799749616
400.0,1,0,0.7671992981534533,5,2.0,0,2.3286695841851497,3.0,-0.017600712311787052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00631650827974734,0.0032436123598702554
84.0,0,0,0.8910952038262491,5,1.0,0,-0.743596211215475,2.0,0.6651897500469974,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.1093723325556251,0.014681613839412735
65.0,0,0,0.8910952038262491,5,1.0,1,-0.23155191198203764,2.0,0.6651897500469974,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0.04552438399817903,0.0020485972799180563
50.0,0,1,0.8910952038262491,3,1.0,0,-0.23155191198203764,2.0,0.9383059349905112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01024298639959028,0.00011381095999544757
130.0,0,0,-1.0912392869384822,5,1.0,0,-0.743596211215475,2.0,-0.8369492671423284,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0.02151027143913959,0.0027883685198884654
47.0,0,1,0.8910952038262491,5,2.0,0,1.8166252849517122,2.0,1.4845383048775387,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0.01024298639959028,0.0032436123598702554
120.0,0,0,0.8910952038262491,5,1.0,0,-0.23155191198203764,1.0,-0.15415880478354393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.014112559039435498
125.0,0,0,-0.22396794722891228,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0.03448472087862061,0.0071131849997154726
73.0,0,1,-0.9053954284292887,3,1.0,0,-0.23155191198203764,3.0,0.3920735651034836,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.1093723325556251,0.00034143287998634266
179.9,1,0,-0.9053954284292887,5,1.0,1,-0.743596211215475,2.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.02185170431912593
90.0,0,0,0.6433033924806576,5,1.0,0,-0.743596211215475,3.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.00045524383998179026
141.0,0,0,-0.8434474755928908,5,1.0,1,-1.2556405104489126,2.0,-0.8369492671423284,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0.08000910487679963,0.004040289079838388
235.0,1,0,-0.22396794722891228,5,1.0,1,0.2804923872513998,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.08000910487679963,0.009161782279633528
200.0,1,0,-1.2770831454476756,5,3.0,0,0.2804923872513998,2.0,-0.4272749897270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.00011381095999544757
115.0,0,1,-0.7814995227564929,5,1.0,1,-0.743596211215475,2.0,-1.1100654520858422,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0.08655323507653787,0.02646104819894156
360.0,1,0,-1.3390310982840736,5,1.0,1,0.2804923872513998,3.0,-1.246623544557599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0007397712399704092,0.005747453479770102
40.0,0,1,-1.586822909629665,3,1.0,0,1.3045809857182746,3.0,2.3038868597080797,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03602116883855915,0.00011381095999544757
115.0,1,0,1.5105747321902276,5,3.0,0,0.7925366864848372,3.0,1.3479802124057818,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.07283901439708644,0.014055653559437773
320.0,1,2,-1.4009790511204714,5,1.0,1,0.2804923872513998,3.0,-1.1100654520858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018152848119273885,0.0021624082399135038
88.0,0,0,-1.215135192611278,5,1.0,0,-0.743596211215475,2.0,-0.5638330821988146,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.08655323507653787,0.02646104819894156
30.0,0,1,-1.215135192611278,5,3.0,0,-0.743596211215475,2.0,1.211422119934025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.004438627439822455
65.0,0,0,3.3690133172821635,5,3.0,0,0.2804923872513998,1.0,2.4404449521798366,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.07283901439708644,0.003641950719854322
63.0,0,0,0.8910952038262491,5,1.0,0,0.2804923872513998,3.0,0.9383059349905112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279974961588801,0.0022193137199112275
65.0,0,0,1.5105747321902276,5,3.0,0,-0.23155191198203764,2.0,1.074864027462268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.1093723325556251,0.01849428099926023
42.0,0,1,1.5105747321902276,5,1.0,0,1.3045809857182746,2.0,1.6210963973492956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02151027143913959,0.00045524383998179026
125.0,1,0,1.5105747321902276,5,1.0,0,0.2804923872513998,2.0,0.3920735651034836,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0.03602116883855915,0.005519831559779207
319.0,1,0,0.2716156754622705,5,3.0,1,-0.743596211215475,3.0,-0.7003911746705714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057076196437716956,0.014852330279405907
93.0,0,0,-1.2770831454476756,5,1.0,0,-0.743596211215475,3.0,0.5286316575752404,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.08000910487679963,0.0017071643999317133
158.0,1,1,-1.4009790511204714,3,1.0,1,-0.23155191198203764,3.0,-1.1100654520858422,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.047629886758094805,0.014055653559437773
65.0,0,0,0.8910952038262491,5,1.0,0,0.7925366864848372,2.0,0.9383059349905112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.00796676719968133
27.0,0,1,-1.215135192611278,5,1.0,0,-0.743596211215475,2.0,2.1673287672363233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047629886758094805,0.0014795424799408183
133.0,0,0,-0.8434474755928908,5,1.0,1,-0.743596211215475,2.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448472087862061,0.0035850452398565984
163.0,0,0,-0.347863852901708,5,1.0,0,-0.743596211215475,3.0,-0.4272749897270577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.04552438399817903,0.011267285039549308
110.0,0,1,-1.4009790511204714,5,1.0,0,-1.7676848096823499,2.0,-0.8369492671423284,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0.08655323507653787,0.014112559039435498
70.0,0,1,0.023823864116679114,3,3.0,0,0.2804923872513998,3.0,0.3920735651034836,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.007909861719683605,0.0012519205599499231
64.0,0,0,0.8910952038262491,5,3.0,0,0.2804923872513998,3.0,1.074864027462268,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.0026745575598930175
105.0,1,0,0.8910952038262491,5,3.0,1,2.3286695841851497,2.0,0.9383059349905112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.025322938598987082,0.008649632959654015
160.0,0,0,-0.4717597585745037,3,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938769703522449,0.007283901439708644
97.0,0,0,0.6433033924806576,5,1.0,0,-0.743596211215475,3.0,-0.15415880478354393,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0.1093723325556251,0.03892334831844307
140.0,0,0,-0.9053954284292887,5,1.0,1,-1.2556405104489126,2.0,-0.2907168972553008,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.027143913958914242,0.00978774255960849
158.0,0,0,-0.7814995227564929,5,1.0,1,-0.743596211215475,2.0,-0.9735073596140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.00722699595971092
128.0,1,0,-1.3390310982840736,5,2.0,0,0.2804923872513998,2.0,-0.2907168972553008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.11938769703522449,0.011665623399533375
475.0,1,0,0.14771976978947482,5,2.0,0,2.3286695841851497,1.0,-0.2907168972553008,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.07283901439708644,0.0017640698799294373
55.0,0,1,0.14771976978947482,5,2.0,1,0.7925366864848372,3.0,0.9383059349905112,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.008535821999658567,0.0005690547999772378
187.0,1,0,-0.4098118057381058,5,1.0,1,0.2804923872513998,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11938769703522449,0.004609343879815626
150.0,1,0,0.7671992981534533,5,1.0,0,1.8166252849517122,3.0,0.3920735651034836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0005690547999772378,0.00022762191999089513
110.0,0,0,0.519407486807862,5,1.0,0,-0.743596211215475,1.0,0.25551547263172675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08655323507653787,0.014112559039435498
154.0,1,0,-0.4098118057381058,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.1093723325556251,0.03892334831844307
90.0,0,0,0.6433033924806576,5,1.0,0,-0.743596211215475,2.0,-0.15415880478354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.00039833835998406646
160.0,0,0,-0.8434474755928908,3,3.0,1,-0.743596211215475,3.0,-1.1100654520858422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.019689296079212427
115.0,0,0,0.519407486807862,5,1.0,0,-1.2556405104489126,2.0,0.11895738015996983,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0.11938769703522449,0.009844648039606213
119.0,0,0,-0.9673433812656865,5,1.0,0,-1.2556405104489126,2.0,0.11895738015996983,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.11938769703522449,0.009844648039606213
180.0,0,0,0.14771976978947482,5,1.0,1,-0.743596211215475,3.0,-0.5638330821988146,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0.04552438399817903,0.011210379559551585
295.0,1,0,-0.347863852901708,5,1.0,1,0.7925366864848372,3.0,-0.5638330821988146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.00796676719968133
125.0,0,1,-1.0292913341020844,5,1.0,1,-0.743596211215475,2.0,-0.8369492671423284,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.014681613839412735,0.0005690547999772378
147.0,0,0,-0.4717597585745037,5,1.0,1,-0.743596211215475,3.0,-0.8369492671423284,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.08655323507653787,0.014112559039435498
178.0,1,0,-0.7195515699200951,5,1.0,1,-0.743596211215475,2.0,-1.1100654520858422,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0.057076196437716956,0.010186080919592557
109.0,0,0,-0.22396794722891228,5,1.0,0,-0.743596211215475,1.0,-0.5638330821988146,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0.1093723325556251,0.03892334831844307
133.0,1,0,0.14771976978947482,5,1.0,0,0.2804923872513998,2.0,-0.017600712311787052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08000910487679963,0.003300517839867979
208.0,1,0,-0.5337077114109016,5,1.0,0,-0.743596211215475,1.0,-0.7003911746705714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093723325556251,0.01849428099926023
200.0,1,0,0.7671992981534533,5,3.0,0,0.2804923872513998,2.0,0.3920735651034836,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0.042451488078301944,0.010015364479599385
140.0,0,0,0.7671992981534533,5,1.0,0,-0.743596211215475,2.0,-0.2907168972553008,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.1093723325556251,0.014681613839412735
63.0,0,1,0.39551158113506624,3,1.0,0,0.7925366864848372,2.0,1.3479802124057818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005519831559779207,0.003072895919877084
105.0,0,0,-1.5248749567932671,5,1.0,1,-0.743596211215475,3.0,-0.7003911746705714,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.08655323507653787,0.02646104819894156
6.9,1,0,-1.215135192611278,5,1.0,0,0.7925366864848372,1.0,1.074864027462268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057076196437716956,0.00796676719968133
